               Related              Related ['P5,1288 1458 1512 1506']
                   its                  its ['P11,1690 89 1756 136']
             relevance            relevance ['P11,1784 89 2065 136']
                    to                   to ['P11,2093 96 2148 136']
          conservation         conservation ['P11,8 164 405 220']
                     ;                    ; ['P11,8 164 405 220']
                     (                    ( ['P11,438 164 518 222']
                     3                    3 ['P11,438 164 518 222']
                     )                    ) ['P11,438 164 518 222']
               Setting              Setting ['P11,549 164 754 225']
            priorities           priorities ['P11,782 164 1046 225']
                   for                  for ['P11,1076 164 1161 211']
          conservation         conservation ['P11,1187 164 1566 211']
                    of                   of ['P11,1595 164 1658 211']
             protected            protected ['P11,1679 164 1953 225']
                 areas                areas ['P11,1980 179 2146 220']
                     ;                    ; ['P11,1980 179 2146 220']
                     (                    ( ['P11,10 239 90 297']
                     4                    4 ['P11,10 239 90 297']
                     )                    ) ['P11,10 239 90 297']
                 Under                Under ['P11,119 239 303 286']
                  what                 what ['P11,329 239 472 286']
                system               system ['P11,501 246 703 300']
                    of                   of ['P11,729 239 793 286']
              wildlife             wildlife ['P11,815 239 1042 286']
            management           management ['P11,1069 246 1446 300']
                   are                  are ['P11,1473 254 1559 286']
             ungulates            ungulates ['P11,1586 239 1865 300']
                 least                least ['P11,1893 239 2028 286']
X1         domesticated         do-mesticate ['P11,2052 239 2146 286', 'P11,8 314 372 370']
X1                    ?                    d ['P11,2052 239 2146 286', 'P11,8 314 372 370']
X1                    ;                   ?; ['P11,2052 239 2146 286', 'P11,8 314 372 370']
                   and                  and ['P11,404 314 507 361']
                     (                    ( ['P11,536 314 616 372']
                     5                    5 ['P11,536 314 616 372']
                     )                    ) ['P11,536 314 616 372']
                   The                  The ['P11,645 314 757 361']
          conservation         conservation ['P11,786 314 1165 361']
                    of                   of ['P11,1191 314 1255 361']
          Artiodactyla         Artiodactyla ['P11,1277 314 1659 375']
                     .                    . ['P11,1277 314 1659 375']
                   All                  All ['P11,81 389 174 436']
                   the                  the ['P11,208 389 296 436']
              chapters             chapters ['P11,330 389 572 450']
                   are                  are ['P11,609 404 695 436']
             excellent            excellent ['P11,729 389 994 436']
                   and                  and ['P11,1028 389 1131 436']
               provide              provide ['P11,1164 389 1388 450']
                   the                  the ['P11,1422 389 1509 436']
               perfect              perfect ['P11,1542 389 1748 450']
              overview             overview ['P11,1781 389 2056 436']
                    of                   of ['P11,2090 389 2153 436']
                 their                their ['P11,8 464 143 511']
                topics               topics ['P11,174 464 364 525']
                     .                    . ['P11,174 464 364 525']
               Guthrie              Guthrie ['P11,401 464 670 511']
X2                   ?s                   's ['P11,401 464 670 511']
               chapter              chapter ['P11,705 464 921 525']
                    on                   on ['P11,953 479 1024 511']
                   the                  the ['P11,1057 464 1145 511']
X2                    ?                    ' ['P11,1185 464 1516 511']
           Paleolithic          Paleolithic ['P11,1185 464 1516 511']
                   art                  art ['P11,1551 471 1627 511']
                    as                   as ['P11,1660 479 1716 511']
                     a                    a ['P11,1752 479 1782 511']
              resource             resource ['P11,1812 479 2061 511']
                    in                   in ['P11,2093 464 2148 511']
           artiodactyl          artiodactyl ['P11,9 539 322 600']
